DischargeAirTemperature,times
71.9067993164,2017-06-01 11:45:00
71.8549194336,2017-06-01 11:46:00
71.9587097168,2017-06-01 11:47:00
71.9587097168,2017-06-01 11:48:00
71.9067993164,2017-06-01 11:49:00
71.9067993164,2017-06-01 11:50:00
71.9067993164,2017-06-01 11:51:00
71.9067993164,2017-06-01 11:52:00
71.9067993164,2017-06-01 11:53:00
71.9067993164,2017-06-01 11:54:00
71.9067993164,2017-06-01 11:55:00
71.9587097168,2017-06-01 11:56:00
71.9587097168,2017-06-01 11:57:00
71.9587097168,2017-06-01 11:58:00
71.9067993164,2017-06-01 11:59:00
71.9067993164,2017-06-01 12:00:00
71.9067993164,2017-06-01 12:01:00
71.9587097168,2017-06-01 12:02:00
72.0105895996,2017-06-01 12:03:00
72.0105895996,2017-06-01 12:04:00
72.0105895996,2017-06-01 12:05:00
72.0105895996,2017-06-01 12:06:00
72.0105895996,2017-06-01 12:07:00
72.0625,2017-06-01 12:08:00
72.0625,2017-06-01 12:09:00
72.0105895996,2017-06-01 12:10:00
72.0105895996,2017-06-01 12:11:00
72.0625,2017-06-01 12:12:00
72.0625,2017-06-01 12:13:00
72.0105895996,2017-06-01 12:14:00
72.0105895996,2017-06-01 12:15:00
72.0105895996,2017-06-01 12:16:00
72.0625,2017-06-01 12:17:00
72.0105895996,2017-06-01 12:18:00
71.9587097168,2017-06-01 12:19:00
71.9587097168,2017-06-01 12:20:00
71.9587097168,2017-06-01 12:21:00
71.9067993164,2017-06-01 12:22:00
71.9067993164,2017-06-01 12:23:00
71.9067993164,2017-06-01 12:24:00
71.9587097168,2017-06-01 12:25:00
71.9067993164,2017-06-01 12:26:00
71.9587097168,2017-06-01 12:27:00
71.9587097168,2017-06-01 12:28:00
71.9587097168,2017-06-01 12:29:00
72.0105895996,2017-06-01 12:30:00
71.9067993164,2017-06-01 12:31:00
71.9587097168,2017-06-01 12:32:00
71.9067993164,2017-06-01 12:33:00
71.9067993164,2017-06-01 12:34:00
71.9067993164,2017-06-01 12:35:00
71.9587097168,2017-06-01 12:36:00
71.9067993164,2017-06-01 12:37:00
71.8030090332,2017-06-01 12:38:00
71.8549194336,2017-06-01 12:39:00
71.9067993164,2017-06-01 12:40:00
71.8549194336,2017-06-01 12:41:00
71.8549194336,2017-06-01 12:42:00
71.9067993164,2017-06-01 12:43:00
71.8030090332,2017-06-01 12:44:00
71.8549194336,2017-06-01 12:45:00
71.8549194336,2017-06-01 12:46:00
71.8549194336,2017-06-01 12:47:00
71.8030090332,2017-06-01 12:48:00
71.8030090332,2017-06-01 12:49:00
71.8030090332,2017-06-01 12:50:00
71.8030090332,2017-06-01 12:51:00
71.8549194336,2017-06-01 12:52:00
71.8549194336,2017-06-01 12:53:00
71.8549194336,2017-06-01 12:54:00
71.8549194336,2017-06-01 12:55:00
71.8030090332,2017-06-01 12:56:00
71.9067993164,2017-06-01 12:57:00
71.9067993164,2017-06-01 12:58:00
71.9067993164,2017-06-01 12:59:00
71.8030090332,2017-06-01 13:00:00
71.9067993164,2017-06-01 13:01:00
71.9067993164,2017-06-01 13:02:00
71.9067993164,2017-06-01 13:03:00
71.9587097168,2017-06-01 13:04:00
71.9587097168,2017-06-01 13:05:00
71.9067993164,2017-06-01 13:06:00
72.0105895996,2017-06-01 13:07:00
71.9587097168,2017-06-01 13:08:00
71.9587097168,2017-06-01 13:09:00
72.0105895996,2017-06-01 13:10:00
71.9587097168,2017-06-01 13:11:00
72.0105895996,2017-06-01 13:12:00
72.0105895996,2017-06-01 13:13:00
72.0105895996,2017-06-01 13:14:00
72.0105895996,2017-06-01 13:15:00
72.0625,2017-06-01 13:16:00
72.0105895996,2017-06-01 13:17:00
72.0105895996,2017-06-01 13:18:00
72.0625,2017-06-01 13:19:00
72.0105895996,2017-06-01 13:20:00
72.0105895996,2017-06-01 13:21:00
72.0884399414,2017-06-01 13:22:00
72.0625,2017-06-01 13:23:00
72.0625,2017-06-01 13:24:00
72.0625,2017-06-01 13:25:00
72.0105895996,2017-06-01 13:26:00
72.0105895996,2017-06-01 13:27:00
72.0105895996,2017-06-01 13:28:00
72.0625,2017-06-01 13:29:00
72.0625,2017-06-01 13:30:00
72.0625,2017-06-01 13:31:00
72.0105895996,2017-06-01 13:32:00
72.0625,2017-06-01 13:33:00
72.0884399414,2017-06-01 13:34:00
72.0625,2017-06-01 13:35:00
72.0625,2017-06-01 13:36:00
72.0884399414,2017-06-01 13:37:00
72.0625,2017-06-01 13:38:00
72.0625,2017-06-01 13:39:00
72.0884399414,2017-06-01 13:40:00
72.0884399414,2017-06-01 13:41:00
72.0625,2017-06-01 13:42:00
72.0625,2017-06-01 13:43:00
71.9067993164,2017-06-01 13:44:00
71.0245361328,2017-06-01 13:45:00
71.491607666,2017-06-01 13:46:00
71.8549194336,2017-06-01 13:47:00
72.0625,2017-06-01 13:48:00
72.1922302246,2017-06-01 13:49:00
72.2960205078,2017-06-01 13:50:00
62.4614868164,2017-06-01 13:51:00
55.7148132324,2017-06-01 13:52:00
52.80859375,2017-06-01 13:53:00
51.4851989746,2017-06-01 13:54:00
57.5831298828,2017-06-01 13:55:00
61.0343017578,2017-06-01 13:56:00
65.5493469238,2017-06-01 13:57:00
68.0923461914,2017-06-01 13:58:00
69.1043395996,2017-06-01 13:59:00
69.8049621582,2017-06-01 14:00:00
70.2201538086,2017-06-01 14:01:00
70.4277038574,2017-06-01 14:02:00
70.6871948242,2017-06-01 14:03:00
70.8948059082,2017-06-01 14:04:00
71.0764465332,2017-06-01 14:05:00
71.1802368164,2017-06-01 14:06:00
71.3359375,2017-06-01 14:07:00
71.4397277832,2017-06-01 14:08:00
71.5953979492,2017-06-01 14:09:00
71.8549194336,2017-06-01 14:10:00
72.0105895996,2017-06-01 14:11:00
72.0625,2017-06-01 14:12:00
72.1403198242,2017-06-01 14:13:00
72.244140625,2017-06-01 14:14:00
72.2960205078,2017-06-01 14:15:00
72.4517211914,2017-06-01 14:16:00
72.5555114746,2017-06-01 14:17:00
72.6593017578,2017-06-01 14:18:00
72.7111816406,2017-06-01 14:19:00
72.8150024414,2017-06-01 14:20:00
72.8669128418,2017-06-01 14:21:00
72.9187927246,2017-06-01 14:22:00
72.970703125,2017-06-01 14:23:00
73.0225830078,2017-06-01 14:24:00
73.0225830078,2017-06-01 14:25:00
73.126373291,2017-06-01 14:26:00
73.126373291,2017-06-01 14:27:00
73.1782836914,2017-06-01 14:28:00
73.2301635742,2017-06-01 14:29:00
73.2561340332,2017-06-01 14:30:00
73.308013916,2017-06-01 14:31:00
73.4637145996,2017-06-01 14:32:00
73.4637145996,2017-06-01 14:33:00
73.5675048828,2017-06-01 14:34:00
73.6193847656,2017-06-01 14:35:00
73.671295166,2017-06-01 14:36:00
73.6193847656,2017-06-01 14:37:00
73.7751159668,2017-06-01 14:38:00
73.7231750488,2017-06-01 14:39:00
73.7751159668,2017-06-01 14:40:00
73.8270263672,2017-06-01 14:41:00
73.7751159668,2017-06-01 14:42:00
73.87890625,2017-06-01 14:43:00
73.87890625,2017-06-01 14:44:00
73.87890625,2017-06-01 14:45:00
73.9308166504,2017-06-01 14:46:00
73.9308166504,2017-06-01 14:47:00
73.9308166504,2017-06-01 14:48:00
74.0864868164,2017-06-01 14:49:00
74.0346069336,2017-06-01 14:50:00
74.1383972168,2017-06-01 14:51:00
74.1902770996,2017-06-01 14:52:00
74.2421569824,2017-06-01 14:53:00
74.2940673828,2017-06-01 14:54:00
74.2940673828,2017-06-01 14:55:00
74.2940673828,2017-06-01 14:56:00
74.2421569824,2017-06-01 14:57:00
74.2421569824,2017-06-01 14:58:00
74.2421569824,2017-06-01 14:59:00
68.4556274414,2017-06-01 15:00:00
59.2178955078,2017-06-01 15:01:00
55.507232666,2017-06-01 15:02:00
53.7167663574,2017-06-01 15:03:00
52.80859375,2017-06-01 15:04:00
59.1141052246,2017-06-01 15:05:00
61.1381225586,2017-06-01 15:06:00
64.589263916,2017-06-01 15:07:00
68.4556274414,2017-06-01 15:08:00
70.6352844238,2017-06-01 15:09:00
71.6991882324,2017-06-01 15:10:00
72.399810791,2017-06-01 15:11:00
72.8669128418,2017-06-01 15:12:00
73.1782836914,2017-06-01 15:13:00
73.2561340332,2017-06-01 15:14:00
73.6193847656,2017-06-01 15:15:00
73.9826965332,2017-06-01 15:16:00
74.1383972168,2017-06-01 15:17:00
74.2421569824,2017-06-01 15:18:00
74.1902770996,2017-06-01 15:19:00
74.1383972168,2017-06-01 15:20:00
74.3459472656,2017-06-01 15:21:00
74.4237976074,2017-06-01 15:22:00
74.5275878906,2017-06-01 15:23:00
74.6313781738,2017-06-01 15:24:00
74.6832885742,2017-06-01 15:25:00
74.9428100586,2017-06-01 15:26:00
75.2022705078,2017-06-01 15:27:00
75.3579711914,2017-06-01 15:28:00
75.4098510742,2017-06-01 15:29:00
75.4098510742,2017-06-01 15:30:00
67.5733642578,2017-06-01 15:31:00
59.2178955078,2017-06-01 15:32:00
55.9483947754,2017-06-01 15:33:00
54.3395385742,2017-06-01 15:34:00
53.483215332,2017-06-01 15:35:00
59.4514160156,2017-06-01 15:36:00
63.162109375,2017-06-01 15:37:00
68.0923461914,2017-06-01 15:38:00
71.491607666,2017-06-01 15:39:00
73.126373291,2017-06-01 15:40:00
73.7751159668,2017-06-01 15:41:00
74.1383972168,2017-06-01 15:42:00
74.3459472656,2017-06-01 15:43:00
74.6313781738,2017-06-01 15:44:00
74.7351989746,2017-06-01 15:45:00
74.8390197754,2017-06-01 15:46:00
74.787109375,2017-06-01 15:47:00
74.8390197754,2017-06-01 15:48:00
74.787109375,2017-06-01 15:49:00
74.8390197754,2017-06-01 15:50:00
74.787109375,2017-06-01 15:51:00
74.8390197754,2017-06-01 15:52:00
74.7351989746,2017-06-01 15:53:00
74.787109375,2017-06-01 15:54:00
74.8390197754,2017-06-01 15:55:00
74.8390197754,2017-06-01 15:56:00
74.8908996582,2017-06-01 15:57:00
74.8908996582,2017-06-01 15:58:00
74.9428100586,2017-06-01 15:59:00
74.9428100586,2017-06-01 16:00:00
74.9428100586,2017-06-01 16:01:00
65.0044555664,2017-06-01 16:02:00
57.89453125,2017-06-01 16:03:00
55.1958618164,2017-06-01 16:04:00
53.9243774414,2017-06-01 16:05:00
54.4433288574,2017-06-01 16:06:00
60.1260986328,2017-06-01 16:07:00
64.9525756836,2017-06-01 16:08:00
68.6372680664,2017-06-01 16:09:00
71.491607666,2017-06-01 16:10:00
72.8150024414,2017-06-01 16:11:00
73.6193847656,2017-06-01 16:12:00
74.0346069336,2017-06-01 16:13:00
74.1902770996,2017-06-01 16:14:00
74.3459472656,2017-06-01 16:15:00
74.5275878906,2017-06-01 16:16:00
74.4757080078,2017-06-01 16:17:00
74.6313781738,2017-06-01 16:18:00
74.6313781738,2017-06-01 16:19:00
74.787109375,2017-06-01 16:20:00
74.9428100586,2017-06-01 16:21:00
75.0466003418,2017-06-01 16:22:00
75.150390625,2017-06-01 16:23:00
75.2541809082,2017-06-01 16:24:00
75.2541809082,2017-06-01 16:25:00
75.2541809082,2017-06-01 16:26:00
75.2541809082,2017-06-01 16:27:00
75.2541809082,2017-06-01 16:28:00
75.2022705078,2017-06-01 16:29:00
75.306060791,2017-06-01 16:30:00
75.3579711914,2017-06-01 16:31:00
74.579498291,2017-06-01 16:32:00
63.3696899414,2017-06-01 16:33:00
57.4274291992,2017-06-01 16:34:00
54.9363708496,2017-06-01 16:35:00
53.7686767578,2017-06-01 16:36:00
56.6749267578,2017-06-01 16:37:00
62.0982055664,2017-06-01 16:38:00
66.3537902832,2017-06-01 16:39:00
70.3239135742,2017-06-01 16:40:00
72.0884399414,2017-06-01 16:41:00
73.0225830078,2017-06-01 16:42:00
73.4118041992,2017-06-01 16:43:00
73.7231750488,2017-06-01 16:44:00
73.87890625,2017-06-01 16:45:00
74.0346069336,2017-06-01 16:46:00
74.1383972168,2017-06-01 16:47:00
74.2421569824,2017-06-01 16:48:00
74.1902770996,2017-06-01 16:49:00
74.3459472656,2017-06-01 16:50:00
74.4237976074,2017-06-01 16:51:00
74.579498291,2017-06-01 16:52:00
74.6313781738,2017-06-01 16:53:00
74.6313781738,2017-06-01 16:54:00
74.5275878906,2017-06-01 16:55:00
74.6313781738,2017-06-01 16:56:00
74.579498291,2017-06-01 16:57:00
74.5275878906,2017-06-01 16:58:00
74.579498291,2017-06-01 16:59:00
74.6313781738,2017-06-01 17:00:00
74.579498291,2017-06-01 17:01:00
74.6313781738,2017-06-01 17:02:00
68.3518371582,2017-06-01 17:03:00
59.321685791,2017-06-01 17:04:00
55.507232666,2017-06-01 17:05:00
53.872467041,2017-06-01 17:06:00
53.1199645996,2017-06-01 17:07:00
58.2837524414,2017-06-01 17:08:00
60.8267211914,2017-06-01 17:09:00
65.0563659668,2017-06-01 17:10:00
69.0524291992,2017-06-01 17:11:00
71.1802368164,2017-06-01 17:12:00
72.244140625,2017-06-01 17:13:00
72.7111816406,2017-06-01 17:14:00
72.970703125,2017-06-01 17:15:00
73.1782836914,2017-06-01 17:16:00
73.3599243164,2017-06-01 17:17:00
73.5675048828,2017-06-01 17:18:00
73.671295166,2017-06-01 17:19:00
73.87890625,2017-06-01 17:20:00
74.0346069336,2017-06-01 17:21:00
74.1902770996,2017-06-01 17:22:00
74.397857666,2017-06-01 17:23:00
74.4757080078,2017-06-01 17:24:00
74.579498291,2017-06-01 17:25:00
74.6832885742,2017-06-01 17:26:00
74.787109375,2017-06-01 17:27:00
74.8390197754,2017-06-01 17:28:00
74.9428100586,2017-06-01 17:29:00
75.0984802246,2017-06-01 17:30:00
75.150390625,2017-06-01 17:31:00
75.2541809082,2017-06-01 17:32:00
75.306060791,2017-06-01 17:33:00
72.4517211914,2017-06-01 17:34:00
62.1501159668,2017-06-01 17:35:00
57.323638916,2017-06-01 17:36:00
55.2996520996,2017-06-01 17:37:00
54.3914489746,2017-06-01 17:38:00
53.8205871582,2017-06-01 17:39:00
60.2817993164,2017-06-01 17:40:00
62.1501159668,2017-06-01 17:41:00
65.2379760742,2017-06-01 17:42:00
69.2600402832,2017-06-01 17:43:00
71.8549194336,2017-06-01 17:44:00
73.0744934082,2017-06-01 17:45:00
73.7231750488,2017-06-01 17:46:00
74.0346069336,2017-06-01 17:47:00
74.397857666,2017-06-01 17:48:00
74.6313781738,2017-06-01 17:49:00
74.787109375,2017-06-01 17:50:00
75.0466003418,2017-06-01 17:51:00
75.0984802246,2017-06-01 17:52:00
75.2022705078,2017-06-01 17:53:00
75.2541809082,2017-06-01 17:54:00
75.3579711914,2017-06-01 17:55:00
75.4617614746,2017-06-01 17:56:00
75.5395812988,2017-06-01 17:57:00
75.5914916992,2017-06-01 17:58:00
75.6952819824,2017-06-01 17:59:00
75.643371582,2017-06-01 18:00:00
75.643371582,2017-06-01 18:01:00
75.7471923828,2017-06-01 18:02:00
75.7471923828,2017-06-01 18:03:00
63.162109375,2017-06-01 18:04:00
57.89453125,2017-06-01 18:05:00
55.7667541504,2017-06-01 18:06:00
54.599029541,2017-06-01 18:07:00
53.9243774414,2017-06-01 18:08:00
53.483215332,2017-06-01 18:09:00
53.327545166,2017-06-01 18:10:00
54.1319580078,2017-06-01 18:11:00
60.3336791992,2017-06-01 18:12:00
62.3576965332,2017-06-01 18:13:00
65.0563659668,2017-06-01 18:14:00
69.0524291992,2017-06-01 18:15:00
71.491607666,2017-06-01 18:16:00
73.0225830078,2017-06-01 18:17:00
73.9308166504,2017-06-01 18:18:00
74.4757080078,2017-06-01 18:19:00
74.787109375,2017-06-01 18:20:00
75.150390625,2017-06-01 18:21:00
75.3579711914,2017-06-01 18:22:00
75.643371582,2017-06-01 18:23:00
75.9548034668,2017-06-01 18:24:00
76.1623840332,2017-06-01 18:25:00
76.4737548828,2017-06-01 18:26:00
76.577545166,2017-06-01 18:27:00
76.7592163086,2017-06-01 18:28:00
76.8630065918,2017-06-01 18:29:00
76.966796875,2017-06-01 18:30:00
77.0705871582,2017-06-01 18:31:00
77.122467041,2017-06-01 18:32:00
68.8448791504,2017-06-01 18:33:00
61.1900024414,2017-06-01 18:34:00
57.8426208496,2017-06-01 18:35:00
56.2078552246,2017-06-01 18:36:00
55.2996520996,2017-06-01 18:37:00
55.7148132324,2017-06-01 18:38:00
61.8387145996,2017-06-01 18:39:00
65.9645690918,2017-06-01 18:40:00
70.791015625,2017-06-01 18:41:00
73.6193847656,2017-06-01 18:42:00
75.2022705078,2017-06-01 18:43:00
75.9548034668,2017-06-01 18:44:00
76.3699645996,2017-06-01 18:45:00
76.7072753906,2017-06-01 18:46:00
76.966796875,2017-06-01 18:47:00
77.0705871582,2017-06-01 18:48:00
77.3819580078,2017-06-01 18:49:00
77.5895385742,2017-06-01 18:50:00
77.7971496582,2017-06-01 18:51:00
69.9087524414,2017-06-01 18:52:00
62.1501159668,2017-06-01 18:53:00
58.4394226074,2017-06-01 18:54:00
56.6749267578,2017-06-01 18:55:00
55.9483947754,2017-06-01 18:56:00
55.4034423828,2017-06-01 18:57:00
58.1540222168,2017-06-01 18:58:00
63.4215698242,2017-06-01 18:59:00
68.1961364746,2017-06-01 19:00:00
72.7111816406,2017-06-01 19:01:00
75.0466003418,2017-06-01 19:02:00
76.214263916,2017-06-01 19:03:00
76.7981109619,2017-06-01 19:04:00
77.3819580078,2017-06-01 19:05:00
77.6933288574,2017-06-01 19:06:00
77.8490600586,2017-06-01 19:07:00
78.0825805664,2017-06-01 19:08:00
78.2901611328,2017-06-01 19:09:00
75.3579711914,2017-06-01 19:10:00
65.8607788086,2017-06-01 19:11:00
60.1260986328,2017-06-01 19:12:00
57.5831298828,2017-06-01 19:13:00
56.2597351074,2017-06-01 19:14:00
55.4553222656,2017-06-01 19:15:00
55.0401611328,2017-06-01 19:16:00
60.8786315918,2017-06-01 19:17:00
64.8487854004,2017-06-01 19:18:00
69.3638305664,2017-06-01 19:19:00
72.8150024414,2017-06-01 19:20:00
74.5275878906,2017-06-01 19:21:00
75.5136413574,2017-06-01 19:22:00
76.1104736328,2017-06-01 19:23:00
76.4737548828,2017-06-01 19:24:00
77.0186767578,2017-06-01 19:25:00
77.4338684082,2017-06-01 19:26:00
77.6414489746,2017-06-01 19:27:00
77.6933288574,2017-06-01 19:28:00
77.8490600586,2017-06-01 19:29:00
67.1841430664,2017-06-01 19:30:00
60.0223083496,2017-06-01 19:31:00
57.2717590332,2017-06-01 19:32:00
56.1559448242,2017-06-01 19:33:00
55.4553222656,2017-06-01 19:34:00
54.9363708496,2017-06-01 19:35:00
57.89453125,2017-06-01 19:36:00
62.3057861328,2017-06-01 19:37:00
66.1202392578,2017-06-01 19:38:00
70.6871948242,2017-06-01 19:39:00
73.4118041992,2017-06-01 19:40:00
74.7351989746,2017-06-01 19:41:00
75.5136413574,2017-06-01 19:42:00
75.6952819824,2017-06-01 19:43:00
75.9028930664,2017-06-01 19:44:00
76.0066833496,2017-06-01 19:45:00
76.2661743164,2017-06-01 19:46:00
76.577545166,2017-06-01 19:47:00
76.6813354492,2017-06-01 19:48:00
75.0466003418,2017-06-01 19:49:00
63.4734802246,2017-06-01 19:50:00
58.4913330078,2017-06-01 19:51:00
56.5711364746,2017-06-01 19:52:00
55.3515319824,2017-06-01 19:53:00
54.8325805664,2017-06-01 19:54:00
54.599029541,2017-06-01 19:55:00
60.7748413086,2017-06-01 19:56:00
64.0703125,2017-06-01 19:57:00
68.2480163574,2017-06-01 19:58:00
71.5953979492,2017-06-01 19:59:00
73.9308166504,2017-06-01 20:00:00
75.0466003418,2017-06-01 20:01:00
75.6952819824,2017-06-01 20:02:00
76.05859375,2017-06-01 20:03:00
76.3699645996,2017-06-01 20:04:00
76.577545166,2017-06-01 20:05:00
76.8110961914,2017-06-01 20:06:00
77.0186767578,2017-06-01 20:07:00
70.1682434082,2017-06-01 20:08:00
61.501373291,2017-06-01 20:09:00
58.050201416,2017-06-01 20:10:00
56.6230163574,2017-06-01 20:11:00
55.8445739746,2017-06-01 20:12:00
55.4034423828,2017-06-01 20:13:00
56.2078552246,2017-06-01 20:14:00
61.7349243164,2017-06-01 20:15:00
65.1860961914,2017-06-01 20:16:00
69.3638305664,2017-06-01 20:17:00
72.1922302246,2017-06-01 20:18:00
73.3599243164,2017-06-01 20:19:00
74.2940673828,2017-06-01 20:20:00
74.6832885742,2017-06-01 20:21:00
75.0466003418,2017-06-01 20:22:00
75.150390625,2017-06-01 20:23:00
75.3579711914,2017-06-01 20:24:00
75.4098510742,2017-06-01 20:25:00
75.643371582,2017-06-01 20:26:00
74.9428100586,2017-06-01 20:27:00
64.4854736328,2017-06-01 20:28:00
58.958404541,2017-06-01 20:29:00
55.9483947754,2017-06-01 20:30:00
54.6509399414,2017-06-01 20:31:00
53.8205871582,2017-06-01 20:32:00
53.327545166,2017-06-01 20:33:00
58.4913330078,2017-06-01 20:34:00
60.982421875,2017-06-01 20:35:00
63.0064086914,2017-06-01 20:36:00
67.4436340332,2017-06-01 20:37:00
71.0764465332,2017-06-01 20:38:00
72.7631225586,2017-06-01 20:39:00
74.1902770996,2017-06-01 20:40:00
75.0984802246,2017-06-01 20:41:00
75.4098510742,2017-06-01 20:42:00
75.5395812988,2017-06-01 20:43:00
76.05859375,2017-06-01 20:44:00
76.3699645996,2017-06-01 20:45:00
76.6813354492,2017-06-01 20:46:00
77.0186767578,2017-06-01 20:47:00
77.1743774414,2017-06-01 20:48:00
68.6891479492,2017-06-01 20:49:00
60.8786315918,2017-06-01 20:50:00
58.050201416,2017-06-01 20:51:00
56.5192260742,2017-06-01 20:52:00
55.6629333496,2017-06-01 20:53:00
55.1958618164,2017-06-01 20:54:00
55.8186340332,2017-06-01 20:55:00
61.6311035156,2017-06-01 20:56:00
65.1082458496,2017-06-01 20:57:00
69.0005493164,2017-06-01 20:58:00
72.8669128418,2017-06-01 20:59:00
74.7351989746,2017-06-01 21:00:00
75.8510131836,2017-06-01 21:01:00
76.4737548828,2017-06-01 21:02:00
76.8630065918,2017-06-01 21:03:00
77.0705871582,2017-06-01 21:04:00
77.6414489746,2017-06-01 21:05:00
78.0825805664,2017-06-01 21:06:00
77.2262573242,2017-06-01 21:07:00
65.8088684082,2017-06-01 21:08:00
59.8666381836,2017-06-01 21:09:00
57.7388305664,2017-06-01 21:10:00
56.6749267578,2017-06-01 21:11:00
56.1559448242,2017-06-01 21:12:00
55.8445739746,2017-06-01 21:13:00
58.6989135742,2017-06-01 21:14:00
64.1221923828,2017-06-01 21:15:00
68.585357666,2017-06-01 21:16:00
73.0225830078,2017-06-01 21:17:00
75.6952819824,2017-06-01 21:18:00
77.1743774414,2017-06-01 21:19:00
77.875,2017-06-01 21:20:00
78.1863708496,2017-06-01 21:21:00
78.6534423828,2017-06-01 21:22:00
78.8610534668,2017-06-01 21:23:00
79.3540649414,2017-06-01 21:24:00
72.7111816406,2017-06-01 21:25:00
63.4215698242,2017-06-01 21:26:00
59.5552368164,2017-06-01 21:27:00
57.89453125,2017-06-01 21:28:00
57.2198486328,2017-06-01 21:29:00
56.7268066406,2017-06-01 21:30:00
56.3116455078,2017-06-01 21:31:00
56.0521850586,2017-06-01 21:32:00
63.4734802246,2017-06-01 21:33:00
68.6891479492,2017-06-01 21:34:00
73.6193847656,2017-06-01 21:35:00
76.577545166,2017-06-01 21:36:00
77.9787902832,2017-06-01 21:37:00
78.7053222656,2017-06-01 21:38:00
79.302154541,2017-06-01 21:39:00
79.5097351074,2017-06-01 21:40:00
79.7173156738,2017-06-01 21:41:00
73.5155944824,2017-06-01 21:42:00
64.9525756836,2017-06-01 21:43:00
60.229888916,2017-06-01 21:44:00
58.3356323242,2017-06-01 21:45:00
57.479309082,2017-06-01 21:46:00
57.0122680664,2017-06-01 21:47:00
56.6230163574,2017-06-01 21:48:00
56.3635253906,2017-06-01 21:49:00
56.0002746582,2017-06-01 21:50:00
59.1141052246,2017-06-01 21:51:00
63.9664916992,2017-06-01 21:52:00
68.3518371582,2017-06-01 21:53:00
72.8150024414,2017-06-01 21:54:00
75.5136413574,2017-06-01 21:55:00
76.7592163086,2017-06-01 21:56:00
77.5376586914,2017-06-01 21:57:00
78.0307006836,2017-06-01 21:58:00
78.393951416,2017-06-01 21:59:00
78.7572631836,2017-06-01 22:00:00
77.9787902832,2017-06-01 22:01:00
66.3537902832,2017-06-01 22:02:00
60.2817993164,2017-06-01 22:03:00
57.89453125,2017-06-01 22:04:00
56.7787475586,2017-06-01 22:05:00
56.1040649414,2017-06-01 22:06:00
55.5591430664,2017-06-01 22:07:00
55.143951416,2017-06-01 22:08:00
59.7109069824,2017-06-01 22:09:00
65.3936767578,2017-06-01 22:10:00
71.0764465332,2017-06-01 22:11:00
74.0346069336,2017-06-01 22:12:00
75.4617614746,2017-06-01 22:13:00
76.2661743164,2017-06-01 22:14:00
76.7592163086,2017-06-01 22:15:00
77.0186767578,2017-06-01 22:16:00
76.966796875,2017-06-01 22:17:00
