,Unnamed: 0,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
7032,7032,20.6,319.33333333333337,70956.68812565469,23.347106524006644,24.084830688701462,23.000000000000004,23.000000000000004,23.000000000000004,23.000000000000004,23.000000000000004,23.000000000000004,115.0115787367412,6702.029958787568
7033,7033,20.6,321.66666666666663,70956.68812565469,23.00231577488811,23.841567153423533,23.000000000000004,23.000000000000004,23.000000000000004,23.000000000000004,23.000000000000004,23.000000000000004,106.25388465130536,0.0
7034,7034,20.6,324.0,70956.68812565469,23.000010053604846,23.754742152669856,22.99999999999999,22.99999999999999,22.99999999999999,22.99999999999999,22.99999999999999,22.99999999999999,104.58918642984959,0.0
7035,7035,20.6,326.33333333333337,70956.68812565469,23.230957668576888,23.72492392059717,23.25000000000001,23.25000000000001,23.25000000000001,23.25000000000001,23.25000000000001,23.25000000000001,91.95427615446538,28761.59323835088
7036,7036,20.6,328.66666666666663,70956.68812565469,23.24985516023691,23.72773305052857,23.25,23.25,23.25,23.25,23.25,23.25,86.71212928624483,0.0
7037,7037,20.6,331.0,70956.68812565469,23.249950461421513,23.73420800526599,23.25,23.25,23.25,23.25,23.25,23.25,87.5812332336181,0.0
7038,7038,20.6,340.99999999999994,70956.68812565469,23.96767872840102,23.78505544082085,24.92000000000001,24.92000000000001,24.92000000000001,24.92000000000001,24.92000000000001,24.92000000000001,115.78124658628012,856311.5424289553
7039,7039,20.6,351.00000000000006,70956.68812565469,24.01546897318227,23.88752779376813,24.919999999999966,24.919999999999966,24.919999999999966,24.919999999999966,24.919999999999966,24.919999999999966,99.66640351363823,541585.9884316318
7040,7040,20.6,361.0,70956.68812565469,24.052390505204468,23.96262719638437,24.92,24.92,24.92,24.92,24.92,24.92,93.93107390881235,459758.1240985178
7041,7041,20.6,371.0,70956.68812565469,23.364412295329533,24.0194964045786,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,114.65117632415274,5761.017959166797
7042,7042,20.6,381.0,70956.68812565469,23.062100046768165,23.832967900277104,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,23.06000000000001,105.47140401451296,0.0
7043,7043,20.6,391.0,70956.68812565469,23.060003614083737,23.76287137413887,23.059999999999967,23.059999999999967,23.059999999999967,23.059999999999967,23.059999999999967,23.059999999999967,103.6052572625163,0.0
7044,7044,20.6,401.0,70956.68812565469,23.945639203364724,23.77653360729419,25.0,25.0,25.0,25.0,25.0,25.0,120.44507355306284,1144552.7109186992
7045,7045,20.6,411.00000000000006,70956.68812565469,23.99036044958273,23.879054073819127,25.0,25.0,25.0,25.0,25.0,25.0,101.73499239653836,573640.7383274693
7046,7046,20.6,421.0,70956.68812565469,24.022030999567786,23.953586961163737,25.0,25.0,25.0,25.0,25.0,25.0,94.42334140743955,459196.53693006857
7047,7047,20.6,431.0,70956.68812565469,23.44544789262661,24.03129503176746,23.22000000000001,23.22000000000001,23.22000000000001,23.22000000000001,23.22000000000001,23.22000000000001,110.8055205115646,4749.813698036131
7048,7048,20.6,441.00000000000006,70956.68812565469,23.221589879991225,23.889092731930308,23.22,23.22,23.22,23.22,23.22,23.22,99.14136244259495,0.0
7049,7049,20.6,451.0,70956.68812565469,23.220011334610575,23.84209595547601,23.22000000000001,23.22000000000001,23.22000000000001,23.22000000000001,23.22000000000001,23.22000000000001,98.06124694955996,0.0
7050,7050,20.6,432.25000000000006,70956.68812565469,23.725853559325586,23.832167788788762,24.09999999999999,24.09999999999999,24.09999999999999,24.09999999999999,24.09999999999999,24.09999999999999,115.52371681027529,483191.2539370832
7051,7051,20.6,413.5,70956.68812565469,24.016694009407466,23.96306453080338,24.1,24.1,24.1,24.1,24.1,24.1,87.08751265661392,218178.36545989406
7052,7052,20.6,394.75,70956.68812565469,24.09987994271329,24.120005720229397,24.1,24.1,24.1,24.1,24.1,24.1,58.65528784327554,0.0
7053,7053,20.6,376.00000000000006,70956.68812565469,24.40284479861896,24.187945599908186,24.999999999999968,24.999999999999968,24.999999999999968,24.999999999999968,24.999999999999968,24.999999999999968,107.01677191484964,713260.1374082431
7054,7054,20.6,357.24999999999994,70956.68812565469,24.43602272635564,24.290009386261172,25.0,25.0,25.0,25.0,25.0,25.0,103.48500807055778,410268.44386848283
7055,7055,20.6,338.5,70956.68812565469,24.41035442833707,24.37560746655441,25.0,25.0,25.0,25.0,25.0,25.0,93.1963921648783,460317.2851790278
7056,7056,20.6,319.75,57860.36767623622,23.575782073989696,24.34715711564049,23.25,23.25,23.25,23.25,23.25,23.25,110.1273907185778,4768.696915378528
7057,7057,20.6,300.99999999999994,57860.36767623622,23.25193089889468,24.089778183874873,23.25,23.25,23.25,23.25,23.25,23.25,91.90699001727944,0.0
7058,7058,20.6,282.25,57860.36767623622,23.25001517157792,24.008629899319853,23.25,23.25,23.25,23.25,23.25,23.25,87.80608111736004,0.0
7059,7059,20.6,263.5,57860.36767623622,23.981114454836263,23.969307582034922,25.0,25.0,25.0,25.0,25.0,25.0,119.06848157323546,1169560.640238812
7060,7060,20.6,244.75000000000003,57860.36767623622,23.992236650540274,24.031049210892128,25.00000000000001,25.00000000000001,25.00000000000001,25.00000000000001,25.00000000000001,25.00000000000001,99.54038622924749,567424.922068428
7061,7061,20.6,226.0,57860.36767623622,24.0070326658428,24.078990712341326,25.0,25.0,25.0,25.0,25.0,25.0,93.36096412754787,492329.02027370635
7062,7062,20.6,239.91666666666663,57860.36767623622,23.568226449575263,24.14266053886641,23.43999999999999,23.43999999999999,23.43999999999999,23.43999999999999,23.43999999999999,23.43999999999999,93.32210765501837,10405.185520237514
7063,7063,20.6,253.83333333333331,57860.36767623622,23.44067664024789,24.05517519487113,23.44000000000001,23.44000000000001,23.44000000000001,23.44000000000001,23.44000000000001,23.44000000000001,77.82018175328072,0.0
7064,7064,20.6,267.75,57860.36767623622,23.44000245295768,23.99729659061181,23.44000000000001,23.44000000000001,23.44000000000001,23.44000000000001,23.44000000000001,23.44000000000001,75.82600558416344,0.0
7065,7065,20.6,281.6666666666667,57860.36767623622,23.322715757717948,23.958753597842712,23.32,23.32,23.32,23.32,23.32,23.32,86.95592009866535,0.0
7066,7066,20.6,295.5833333333333,57860.36767623622,23.320001746309696,23.90879881980841,23.32,23.32,23.32,23.32,23.32,23.32,81.40654135993336,0.0
7067,7067,20.6,309.5,57860.36767623622,23.319968425542175,23.887212507446442,23.32,23.32,23.32,23.32,23.32,23.32,81.02696588980814,0.0
7068,7068,20.641666666666666,323.4166666666667,70956.68812565469,24.04374014910434,23.919400567321812,25.0,25.0,25.0,25.0,25.0,25.0,115.86267980134356,861329.9977611337
7069,7069,20.683333333333334,337.3333333333333,70956.68812565469,24.09532957274629,24.01481624871047,25.0,25.0,25.0,25.0,25.0,25.0,99.81858993078093,539685.5181090194
7070,7070,20.725,351.25,70956.68812565469,24.189673263346076,24.150400000542163,25.0,25.0,25.0,25.0,25.0,25.0,93.20821392109613,454258.66435366846
7071,7071,20.766666666666676,365.16666666666674,70956.68812565469,23.559879018165933,24.191669855573288,23.33000000000001,23.33000000000001,23.33000000000001,23.33000000000001,23.33000000000001,23.33000000000001,109.90629082367086,4112.456663995026
7072,7072,20.808333333333334,379.08333333333326,70956.68812565469,23.331456795100884,24.02980952094329,23.33,23.33,23.33,23.33,23.33,23.33,96.32138754827332,0.0
7073,7073,20.85,393.0,70956.68812565469,23.329976447417344,23.97654379937073,23.33,23.33,23.33,23.33,23.33,23.33,94.72952907134486,0.0
7074,7074,20.891666666666676,389.91666666666674,70956.68812565469,23.439441529930825,23.92944829817273,23.44,23.44,23.44,23.44,23.44,23.44,84.92508159591696,0.0
7075,7075,20.933333333333334,386.83333333333326,70956.68812565469,23.439931273596184,23.927903636173873,23.44,23.44,23.44,23.44,23.44,23.44,87.70807347926888,0.0
7076,7076,20.975,383.75,70956.68812565469,23.439929724100967,23.928470646680196,23.44,23.44,23.44,23.44,23.44,23.44,88.1562041668857,0.0
7077,7077,21.016666666666676,380.66666666666674,70956.68812565469,23.185990119700733,23.892467353661665,23.169999999999966,23.169999999999966,23.169999999999966,23.169999999999966,23.169999999999966,23.169999999999966,101.13448445387523,0.0
7078,7078,21.058333333333334,377.58333333333326,70956.68812565469,23.1698373215647,23.844326744190006,23.17,23.17,23.17,23.17,23.17,23.17,85.36317850744393,0.0
7079,7079,21.1,374.5,70956.68812565469,23.16987128152344,23.78423737432298,23.17,23.17,23.17,23.17,23.17,23.17,105.97360450179224,0.0
7080,7080,21.150000000000006,371.41666666666674,70956.68812565469,23.020141019095746,23.722636482684003,23.0,23.0,23.0,23.0,23.0,23.0,123.9985558101868,0.0
